taxonNo,family,taxon,mainsubject,subject,subpart,category,value,mod,posit,phase,presence,start,end
41500,Annonaceae,Isolona ,carpel,carpel,ovule,presence,ellipsoid,numerous; count,,,Present,605,648
41500,Annonaceae,Isolona ,carpel,carpel,ovule,presence,ellipsoid,numerous,,,Present,605,648
41500,Annonaceae,Isolona ,carpel,carpel,placentation,presence,,parietal,,,Present,650,671
41500,Annonaceae,Isolona ,carpel,carpel,placentation,placentation,parietal,,,,Present,650,671
41500,Annonaceae,Isolona ,carpel,style,,subject,style,,,,,673,688
41500,Annonaceae,Isolona ,carpel,style,,manifestation,obsolete,,,,,680,688
41500,Annonaceae,Isolona ,carpel,stigmas,,subject,stigmas,,,,,690,763
41500,Annonaceae,Isolona ,carpel,stigmas,,prep,joined_to; form,,,,,698,712
41500,Annonaceae,Isolona ,carpel,stigmas,,architecture,irregular,,,,,716,736
41500,Annonaceae,Isolona ,carpel,stigmas,,architecture,peltate,,,,,716,736
41500,Annonaceae,Isolona ,carpel,stigmas,,UNK,larger,mass,,,,729,748
41500,Annonaceae,Isolona ,carpel,stigmas,,UNK,larger,peltate,,,,729,748
41500,Annonaceae,Isolona ,carpel,stigmas,ovary,presence,,,,,Present,754,763
41500,Annonaceae,Isolona ,fruit,fruit,,subject,fruit,,,,,765,810
41500,Annonaceae,Isolona ,fruit,fruit,,architecture,syncarpous,,,,,771,782
41500,Annonaceae,Isolona ,fruit,fruit,,shape,globose,,,,,783,791
41500,Annonaceae,Isolona ,fruit,fruit,,shape,ovoid,,,,,792,810
41500,Annonaceae,Isolona ,fruit,fruit,,shape,ellipsoid,,,,,792,810
41500,Annonaceae,Isolona ,fruit,pericarp,,subject,pericarp,,,,,812,859
41500,Annonaceae,Isolona ,fruit,pericarp,,texture,woody,often,,when dry,,821,842
41500,Annonaceae,Isolona ,fruit,pericarp,,relief,smooth,,,,,843,859
41500,Annonaceae,Isolona ,fruit,pericarp,,relief,rugose,,,,,843,859
41500,Annonaceae,Isolona ,seed,seed,,subject,seed,,,,,861,915
41500,Annonaceae,Isolona ,seed,seed,,count,numerous,,,,,867,876
41500,Annonaceae,Isolona ,seed,seed,,shape,ellipsoid,,,,,877,887
41500,Annonaceae,Isolona ,seed,seed,,prep,immersed_in; a resinous pulp,,,,,888,915
41500,Annonaceae,Isolona ,seed,testa,,subject,testa,,,,,917,936
41500,Annonaceae,Isolona ,seed,testa,,reflectance,shining,often,,,,923,936
41381,Annonaceae,Lettowianthus ,plant,plant,,subject,plant,,,,,0,13
41381,Annonaceae,Lettowianthus ,plant,plant,,life-form,tree,,,,,6,13
41381,Annonaceae,Lettowianthus ,plant,foliage,,subject,foliage,,,,,15,61
41381,Annonaceae,Lettowianthus ,plant,foliage,indumentum,presence,,of simple hairs; sparse,,,Present,23,61
41381,Annonaceae,Lettowianthus ,flower,flower,,subject,flower,,,,,63,151
41381,Annonaceae,Lettowianthus ,flower,flower,,architecture,solitary,,,,,100,108
41381,Annonaceae,Lettowianthus ,flower,flower,,habit,solitary,,,,,100,108
41381,Annonaceae,Lettowianthus ,flower,flower,,arrangement,solitary,,,,,100,108
41381,Annonaceae,Lettowianthus ,flower,flower,,size,large,rather,,,,71,84
41381,Annonaceae,Lettowianthus ,flower,flower,,reproduction,hermaphrodite,,,,,85,99
41381,Annonaceae,Lettowianthus ,flower,flower,axil,presence,,of fallen leaves,,,Present,112,139
41381,Annonaceae,Lettowianthus ,flower,flower,,structure-infl,pedunculate,,,,,140,151
41381,Annonaceae,Lettowianthus ,sepal,sepal,,subject,sepal,,,,,153,205
41381,Annonaceae,Lettowianthus ,sepal,sepal,,count,3,,,,,160,162
41381,Annonaceae,Lettowianthus ,sepal,sepal,,arrangement,imbricate,slightly,,,,163,182
41381,Annonaceae,Lettowianthus ,sepal,sepal,,aestivation,imbricate,slightly,,,,163,182
41381,Annonaceae,Lettowianthus ,sepal,sepal,,fusion,free,almost; completely,,,,183,205
41381,Annonaceae,Lettowianthus ,petal,petal,,subject,petal,,,,,207,299
41381,Annonaceae,Lettowianthus ,petal,petal,,count,3,,inner,,,254,261
41381,Annonaceae,Lettowianthus ,petal,petal,,count,6,,,,,214,216
41381,Annonaceae,Lettowianthus ,petal,petal,,arrangement,imbricate,slightly,,,,217,236
41381,Annonaceae,Lettowianthus ,petal,petal,,aestivation,imbricate,slightly,,,,217,236
41381,Annonaceae,Lettowianthus ,petal,petal,whorls,presence,,2; count,,,Present,240,249
41381,Annonaceae,Lettowianthus ,petal,petal,,,larger,slightly,,,,262,278
41381,Annonaceae,Lettowianthus ,petal,petal,,fusion,free,,,,,279,284
41381,Annonaceae,Lettowianthus ,petal,petal,,orientation,spreading,soon,,,,285,299
41381,Annonaceae,Lettowianthus ,petal,petal,,subject,petal,,,,,301,334
41381,Annonaceae,Lettowianthus ,petal,petal,,count,7–9,,,,,308,311
41381,Annonaceae,Lettowianthus ,petal,petal,flower,presence,,pleiomerous,,,Present,315,334
41381,Annonaceae,Lettowianthus ,stamen,stamen,,subject,stamen,,,,,336,392
41381,Annonaceae,Lettowianthus ,stamen,stamen,,count,numerous,,,,,344,353
41381,Annonaceae,Lettowianthus ,stamen,stamen,,,hemisphere,,,,,364,375
41381,Annonaceae,Lettowianthus ,stamen,stamen,,shape,obconic,,,,,376,392
41381,Annonaceae,Lettowianthus ,stamen,stamen,,position,lateral,anther-cells,,,,394,414
41381,Annonaceae,Lettowianthus ,stamen,connective-prolongation,,subject,connective-prolongation,,,,,416,448
41381,Annonaceae,Lettowianthus ,stamen,connective-prolongation,,shape-apex,truncate,,,,,440,448
41381,Annonaceae,Lettowianthus ,stamen,connective-prolongation,,shape-base,truncate,,,,,440,448
41381,Annonaceae,Lettowianthus ,stamen,filament,,subject,filament,,,,,450,475
41381,Annonaceae,Lettowianthus ,stamen,filament,,manifestation,obsolete,almost,,,,460,475
41381,Annonaceae,Lettowianthus ,carpel,carpel,,subject,carpel,,,,,477,518
41381,Annonaceae,Lettowianthus ,carpel,carpel,,fusion,free,,,,,494,499
41381,Annonaceae,Lettowianthus ,carpel,carpel,,shape,obovoid,,,,,500,508
41381,Annonaceae,Lettowianthus ,carpel,carpel,,architecture,-ovulate,2,,,,509,518
41381,Annonaceae,Lettowianthus ,carpel,style,,subject,style,,,,,520,602
41381,Annonaceae,Lettowianthus ,carpel,style,,development,developed,well,,,,526,541
41381,Annonaceae,Lettowianthus ,carpel,style,,shape,obconic,,,,,542,557
41381,Annonaceae,Lettowianthus ,carpel,style,surface,presence,,apical rugulose stigmatic,,,Present,566,602
41381,Annonaceae,Lettowianthus ,monocarp,monocarp,,subject,monocarp,,,,,604,662
41381,Annonaceae,Lettowianthus ,monocarp,monocarp,,dehiscence,indehiscent,,,,,614,626
41381,Annonaceae,Lettowianthus ,monocarp,monocarp,,shape,globose,,,,,627,635
41381,Annonaceae,Lettowianthus ,monocarp,monocarp,stipe,presence,,long,,,Present,639,651
41381,Annonaceae,Lettowianthus ,monocarp,monocarp,,architecture,-seeded,1–2,,,,652,662
41381,Annonaceae,Lettowianthus ,seed,seed,,subject,seed,,,,,664,696
41381,Annonaceae,Lettowianthus ,seed,seed,,shape,subglobose,,,,,670,696
41381,Annonaceae,Lettowianthus ,seed,seed,,shape,plano-convex,,,,,670,696
41448,Annonaceae,Melodorum ,plant,plant,,subject,plant,,,,,0,82
41448,Annonaceae,Melodorum ,plant,plant,,life-form,shrub,,,,,6,35
41448,Annonaceae,Melodorum ,plant,plant,,life-form,shrub,climbing,,,,6,35
41448,Annonaceae,Melodorum ,plant,plant,,pubescence,glabrous,,,,,36,82
41448,Annonaceae,Melodorum ,plant,plant,,pubescence,indumentum,of simple hairs,,,,36,82
41448,Annonaceae,Melodorum ,plant,plant,indumentum,presence,glabrous,of simple hairs,,,Present,36,82
41448,Annonaceae,Melodorum ,flower,flower,,subject,flower,,,,,84,156
41448,Annonaceae,Melodorum ,flower,flower,,reproduction,hermaphrodite,,,,,92,106
41448,Annonaceae,Melodorum ,flower,flower,,arrangement,solitary,,,,,107,126
41448,Annonaceae,Melodorum ,flower,flower,,arrangement,paired,,,,,107,126
41448,Annonaceae,Melodorum ,flower,flower,,position,terminal,,,,,127,148
41448,Annonaceae,Melodorum ,flower,flower,,position,axillary,extra,,,,127,148
41448,Annonaceae,Melodorum ,flower,flower,,structure-infl,stalked,,,,,149,156
41448,Annonaceae,Melodorum ,flower,flower,,architecture,stalked,,,,,149,156
41448,Annonaceae,Melodorum ,flower,bracteole,,subject,bracteole,,,,,158,173
41448,Annonaceae,Melodorum ,flower,bracteole,,size,small,,,,,168,173
41448,Annonaceae,Melodorum ,sepal,sepal,,subject,sepal,,,,,175,232
41448,Annonaceae,Melodorum ,sepal,sepal,,duration,persistent,,,,,213,223
41448,Annonaceae,Melodorum ,sepal,sepal,,count,3,,,,,182,184
